symbol,chain_id,direction,entry,stop_loss,tp1,rr,status,pnl_r,signal_time,entry_time,exit_time,exit_price,bars_in_trade
BTC/USDT,Signal_1,LONG,83136.85560000001,81474.11848800001,85034.945,3.55,CANCELLED,0.0,2025-11-22 01:30,,2025-11-22 01:45,,0
BTC/USDT,Signal_1,LONG,83136.85560000001,81474.11848800001,85034.945,3.55,CANCELLED,0.0,2025-11-22 04:00,,2025-11-22 16:45,,0
BTC/USDT,Signal_1,LONG,83136.85560000001,81474.11848800001,85034.945,3.55,CANCELLED,0.0,2025-11-22 06:30,,2025-11-22 19:15,,0
BTC/USDT,Signal_1,LONG,83136.85560000001,81474.11848800001,85034.945,3.55,CANCELLED,0.0,2025-11-22 16:45,,2025-11-22 22:45,,0
BTC/USDT,Signal_1,LONG,83136.85560000001,81474.11848800001,85034.945,3.55,CANCELLED,0.0,2025-11-22 19:15,,2025-11-22 22:45,,0
BTC/USDT,Signal_1,LONG,83136.85560000001,81474.11848800001,85034.945,3.55,CANCELLED,0.0,2025-11-22 22:45,,2025-11-22 23:00,,0
BTC/USDT,Signal_1,LONG,84169.6372,82486.244456,85034.945,2.89,CANCELLED,0.0,2025-11-23 04:00,,2025-11-23 04:15,,0
BTC/USDT,Signal_1,LONG,84169.6372,82486.244456,85034.945,2.89,CANCELLED,0.0,2025-11-23 05:00,,2025-11-23 05:15,,0
BTC/USDT,Signal_1,LONG,84169.6372,82486.244456,85034.945,2.89,CANCELLED,0.0,2025-11-23 07:30,,2025-11-23 07:45,,0
BTC/USDT,3.2,SHORT,87382.78,88375.86707142857,85995.87,1.89,CANCELLED,0.0,2025-11-24 08:00,,2025-11-24 09:15,,0
BTC/USDT,Signal_1,LONG,86535.9346,84805.215908,89042.67,2.39,CANCELLED,0.0,2025-11-24 16:00,,2025-11-24 20:45,,0
BTC/USDT,Signal_1,LONG,86535.9346,84805.215908,89042.67,2.39,CANCELLED,0.0,2025-11-24 18:30,,2025-11-24 20:45,,0
BTC/USDT,Signal_1,LONG,86535.9346,84805.215908,89042.67,3.26,CANCELLED,0.0,2025-11-24 21:00,,2025-11-24 21:15,,0
BTC/USDT,Signal_1,LONG,86535.9346,84805.215908,89042.67,3.26,CANCELLED,0.0,2025-11-24 23:30,,2025-11-25 12:15,,0
BTC/USDT,Signal_1,LONG,86535.9346,84869.40085714286,89042.67,3.38,CANCELLED,0.0,2025-11-25 02:00,,2025-11-25 14:45,,0
BTC/USDT,Signal_1,LONG,86535.9346,84875.99678571429,89042.67,3.4,CLOSED_TP,3.4,2025-11-25 12:15,2025-11-25 14:45,2025-11-26 17:30,89042.67,108
BTC/USDT,Signal_1,LONG,86535.9346,84875.99678571429,89042.67,3.4,CLOSED_TP,3.4,2025-11-25 14:45,2025-11-25 15:00,2025-11-26 17:30,89042.67,107
BTC/USDT,Signal_1,LONG,91079.1104,89257.528192,92948.45968571429,2.05,CANCELLED,0.0,2025-11-28 12:00,,2025-11-28 14:15,,0
BTC/USDT,Signal_1,LONG,91079.1104,89257.528192,92948.45968571429,2.05,CANCELLED,0.0,2025-11-28 12:30,,2025-11-28 14:15,,0
BTC/USDT,Signal_1,LONG,91079.1104,89257.528192,92948.45968571429,2.05,OPEN,0.0,2025-11-28 15:00,2025-11-28 16:30,2025-11-30 22:00,,215
BTC/USDT,Signal_1,LONG,91079.1104,89257.528192,93047.47575714286,2.16,OPEN,0.0,2025-11-28 17:30,2025-11-28 19:15,2025-11-30 22:00,,204
ETH/USDT,Signal_1,LONG,3309.601,3243.40898,3514.2799999999997,3.64,CLOSED_SL,-1.0,2025-11-06 04:00,2025-11-06 15:30,2025-11-07 11:15,3243.40898,80
ETH/USDT,Signal_1,LONG,3309.601,3243.40898,3514.2799999999997,3.64,CLOSED_SL,-1.0,2025-11-06 05:30,2025-11-06 15:30,2025-11-07 11:15,3243.40898,80
ETH/USDT,Signal_1,LONG,3309.601,3243.40898,3340.23,3.64,CLOSED_TP,3.64,2025-11-07 11:15,2025-11-07 15:00,2025-11-07 17:15,3340.23,10
ETH/USDT,Signal_1,LONG,3309.601,3243.40898,3340.23,3.64,CLOSED_TP,3.64,2025-11-07 11:30,2025-11-07 15:00,2025-11-07 17:15,3340.23,10
ETH/USDT,Signal_1,LONG,3385.227,3333.6142142857143,3522.07,3.5,CANCELLED,0.0,2025-11-11 20:00,,2025-11-12 08:45,,0
ETH/USDT,Signal_1,LONG,3385.227,3333.6142142857143,3522.07,3.5,CANCELLED,0.0,2025-11-11 20:30,,2025-11-12 09:15,,0
ETH/USDT,2.6,SHORT,3412.1,3462.198428571429,3374.357857142857,1.51,CLOSED_SL,-1.0,2025-11-12 20:00,2025-11-12 20:15,2025-11-13 03:30,3462.198428571429,30
ETH/USDT,Signal_1,LONG,3406.494,3344.882285714286,3509.3500000000004,1.88,CANCELLED,0.0,2025-11-13 12:00,,2025-11-13 12:45,,0
ETH/USDT,Signal_1,LONG,3406.494,3344.882285714286,3509.3500000000004,1.88,CANCELLED,0.0,2025-11-13 12:30,,2025-11-13 12:45,,0
ETH/USDT,Signal_1,LONG,3406.494,3344.882285714286,3509.3500000000004,1.88,CLOSED_SL,-1.0,2025-11-13 15:00,2025-11-13 15:15,2025-11-13 16:30,3344.882285714286,6
ETH/USDT,Signal_1,LONG,3178.0636,3114.502328,3226.705,2.23,CLOSED_TP,2.23,2025-11-15 00:00,2025-11-15 01:45,2025-11-15 18:00,3226.705,66
ETH/USDT,Signal_1,LONG,3178.0636,3114.502328,3226.705,2.23,CLOSED_TP,2.23,2025-11-15 02:00,2025-11-15 02:30,2025-11-15 18:00,3226.705,63
ETH/USDT,Signal_1,LONG,3163.0794,3099.8178120000002,3226.705,2.48,CANCELLED,0.0,2025-11-15 18:00,,2025-11-15 18:15,,0
ETH/USDT,Signal_1,LONG,3163.0794,3099.8178120000002,3226.705,2.48,CLOSED_TP,2.48,2025-11-15 19:30,2025-11-15 21:30,2025-11-16 08:00,3226.705,43
ETH/USDT,Signal_1,LONG,3163.0794,3099.8178120000002,3226.705,2.48,CLOSED_TP,2.48,2025-11-15 22:00,2025-11-15 22:15,2025-11-16 08:00,3226.705,40
ETH/USDT,Signal_1,LONG,3163.0794,3099.8178120000002,3226.705,2.48,CANCELLED,0.0,2025-11-16 08:00,,2025-11-16 09:45,,0
ETH/USDT,Signal_1,LONG,3163.0794,3099.8178120000002,3226.705,2.48,CANCELLED,0.0,2025-11-16 10:30,,2025-11-16 10:45,,0
ETH/USDT,Signal_1,LONG,3163.0794,3099.8178120000002,3211.785,2.48,CLOSED_SL,-1.0,2025-11-16 13:00,2025-11-16 13:15,2025-11-16 15:45,3099.8178120000002,11
ETH/USDT,Signal_1,LONG,3163.0794,3099.8178120000002,3211.785,2.48,CLOSED_SL,-1.0,2025-11-16 15:30,2025-11-16 15:45,2025-11-16 15:45,3099.8178120000002,1
ETH/USDT,2.6,SHORT,3146.26,3181.4742857142855,3115.938571428572,1.72,CANCELLED,0.0,2025-11-16 16:00,,2025-11-16 16:15,,0
ETH/USDT,2.6,SHORT,3146.26,3189.697857142857,3101.5707142857145,2.06,CANCELLED,0.0,2025-11-16 18:00,,2025-11-16 18:15,,0
ETH/USDT,Signal_1,LONG,3163.0794,3099.8178120000002,3211.785,2.48,CLOSED_TP,2.48,2025-11-16 18:00,2025-11-17 03:00,2025-11-17 09:15,3211.785,26
ETH/USDT,Signal_1,LONG,3163.0794,3099.8178120000002,3211.785,2.48,CLOSED_TP,2.48,2025-11-16 20:30,2025-11-17 03:00,2025-11-17 09:15,3211.785,26
ETH/USDT,Signal_1,LONG,3075.259,3013.75382,3144.1800000000003,1.91,CANCELLED,0.0,2025-11-17 12:00,,2025-11-17 12:15,,0
ETH/USDT,Signal_1,LONG,3075.259,3013.75382,3144.1800000000003,1.91,CANCELLED,0.0,2025-11-17 14:00,,2025-11-17 14:30,,0
ETH/USDT,2.6,SHORT,3105.105,3157.2009285714284,3042.800357142857,2.39,CLOSED_TP,2.39,2025-11-17 16:15,2025-11-17 16:30,2025-11-17 18:15,3042.800357142857,8
ETH/USDT,2.6,SHORT,3105.105,3157.3884285714284,3041.862857142857,2.42,CLOSED_TP,2.42,2025-11-17 16:30,2025-11-17 16:45,2025-11-17 18:15,3041.862857142857,7
ETH/USDT,2.6,SHORT,3087.12,3123.4218571428573,3035.1107142857145,2.87,CANCELLED,0.0,2025-11-17 18:30,,2025-11-17 18:45,,0
